Vote,Sector,Subprogram,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Performance (%),Deviation (UGX),Execution Status,Source File
013,Education,"03 Faculty of Arts & Social Sciences
04 Faculty of Science
05 School of Management & Entrepreneurship
06 Faculty of Engineering
07 Faculty of Education
08 Faculty of Vocational Studies
09 Faculty of Special Needs and Rehabilitation
10 Graduate School
11 Affiliations & Extensions
12 ODEL (Distance e-learning)
13 DEPE (Distance Education, Primary External)",Unknown,11.71,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"03 Faculty of Arts & Social Sciences
04 Faculty of Science
05 School of Management & Entrepreneurship
06 Faculty of Engineering
07 Faculty of Education
08 Faculty of Vocational Studies
09 Faculty of Special Needs and Rehabilitation
10 Graduate School
11 Affiliations & Extensions
12 ODEL (Distance e-learning)
13 DEPE (Distance Education, Primary External)",Unknown,11.71,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"03 Faculty of Arts & Social Sciences
04 Faculty of Science
05 School of Management & Entrepreneurship
06 Faculty of Engineering
07 Faculty of Education
08 Faculty of Vocational Studies
09 Faculty of Special Needs and Rehabilitation
10 Graduate School
11 Affiliations & Extensions
12 ODEL (Distance e-learning)
13 DEPE (Distance Education, Primary External)",Unknown,11.71,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,31.73,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,31.73,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,4.6,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,4.6,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"04 School of Management Science
05 School of Civil Service, Policy and Governance
06 School of Business Management
07 School of Distance Learning & Information Technology
08 Research and Outreaches",Unknown,0.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,27.75,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,27.75,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,31.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,31.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"07 Research and Graduate Studies
08 Faculty of Education and Humanities
09 Faculty of Agriculture and Environment
10 Faculty of Business and Development Studies
11 Faculty of Sciences
12 Faculty of Medicine
13 Faculty of Laws
14 Institute of Peace and Strategic Studies",Unknown,0.13,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"07 Research and Graduate Studies
08 Faculty of Education and Humanities
09 Faculty of Agriculture and Environment
10 Faculty of Business and Development Studies
11 Faculty of Sciences
12 Faculty of Medicine
13 Faculty of Laws
14 Institute of Peace and Strategic Studies",Unknown,0.13,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"07 Research and Graduate Studies
08 Faculty of Education and Humanities
09 Faculty of Agriculture and Environment
10 Faculty of Business and Development Studies
11 Faculty of Sciences
12 Faculty of Medicine
13 Faculty of Laws
14 Institute of Peace and Strategic Studies",Unknown,0.13,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,15.57,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,15.57,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,12.24,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,12.24,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"06 Faculty of Health Science
07 Faculty of Management Sciences Programme
10 Faculty of Education
11 Clinical Services",Unknown,6.76,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"06 Faculty of Health Science
07 Faculty of Management Sciences Programme
10 Faculty of Education
11 Clinical Services",Unknown,6.76,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"1415 Support to NCDC Infrastructure Development
1681 Retooling of National Curriculum Development Centre",Unknown,1.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,39.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,39.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,0.99,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,0.99,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"08 Faculty of Education
09 Faculty of Science
10 Faculty of Arts and Social Sciences
11 Faculty of Computing, Library and Information Science
12 Faculty of Engineering, Technology, Applied Design &
Fine Art
13 School of Medicine
14 Institute of Language Studies
15 Faculty of Economics and Management Science
16 Faculty of Agriculturd and Environmental Sciences
18 Directorate of Research and Publication",Unknown,0.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"08 Faculty of Education
09 Faculty of Science
10 Faculty of Arts and Social Sciences
11 Faculty of Computing, Library and Information Science
12 Faculty of Engineering, Technology, Applied Design &
Fine Art
13 School of Medicine
14 Institute of Language Studies
15 Faculty of Economics and Management Science
16 Faculty of Agriculturd and Environmental Sciences
18 Directorate of Research and Publication",Unknown,0.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,13.59,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,13.59,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,6.52,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,6.52,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"03 School of Health Sciences
04 School of Engineering and Technology
06 Research and Innovation Department",Unknown,3.44,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0781 Pre-Primary and Primary Education
0782 Secondary Education
0783 Skills Development
0784 Education Inspection and Monitoring",Unknown,1175.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0781 Pre-Primary and Primary Education
0782 Secondary Education
0783 Skills Development
0784 Education Inspection and Monitoring",Unknown,1175.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0781 Pre-Primary and Primary Education
0782 Secondary Education
0783 Skills Development
0784 Education Inspection and Monitoring",Unknown,1175.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0781 Pre-Primary and Primary Education,Unknown,1175.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0781 Pre-Primary and Primary Education,Unknown,1175.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"06 Education
1383 EDUCATION DEVELOPMENT",Unknown,1123.49,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0782 Secondary Education,Unknown,651.82,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0782 Secondary Education,Unknown,651.82,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,06 Education,Unknown,515.42,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,1383 EDUCATION DEVELOPMENT,Unknown,136.4,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,06 Education,Unknown,100.65,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0784 Education Inspection and Monitoring,Unknown,15.54,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,06 Education,Unknown,15.54,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"0801 Health Governance and Regulation
0802 Health infrastructure and equipment
0803 Health Research
0805 Pharmaceutical and other Supplies
0806 Public Health Services
0808 Clinical Health Services
0849 Policy, Planning and Support Services",Unknown,0.73,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Number of Health facilities supported to conduct outreaches Number,Unknown,3549.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0803 Health Research,Unknown,0.79,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"0220 Global Fund for AIDS, TB and Malaria
1436 GAVI Vaccines and Health Sector Development Plan
Support",Unknown,5.58,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"0220 Global Fund for AIDS, TB and Malaria
1436 GAVI Vaccines and Health Sector Development Plan
Support",Unknown,5.58,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0806 Public Health Services,Unknown,11.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"06 Community Health
08 Communicable Diseases Prevention & Control
13 Health Education, Promotion & Communication
14 Reproductive and Child Health
21 Environmental Health
22 Non-Communicable Diseases
23 National Health Laboratory & Diagnostic Services
24 Integrated Epidemiology, Surveillance & Public Health
Emergencies",Unknown,0.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"06 Community Health
08 Communicable Diseases Prevention & Control
13 Health Education, Promotion & Communication
14 Reproductive and Child Health
21 Environmental Health
22 Non-Communicable Diseases
23 National Health Laboratory & Diagnostic Services
24 Integrated Epidemiology, Surveillance & Public Health
Emergencies",Unknown,0.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"06 Community Health
08 Communicable Diseases Prevention & Control
13 Health Education, Promotion & Communication
14 Reproductive and Child Health
21 Environmental Health
22 Non-Communicable Diseases
23 National Health Laboratory & Diagnostic Services
24 Integrated Epidemiology, Surveillance & Public Health
Emergencies",Unknown,0.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"1413 East Africa Public Health Laboratory Network project
Phase II
1441 Uganda Sanitation Fund Project II",Unknown,0.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0808 Clinical Health Services,Unknown,57.51,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"09 shared National Services (Interns allowances, transfers to
international organisations and transfers to districts)
11 Nursing & Midwifery Services
15 Clinical Services
16 Emergency Medical Services
17 Health Infrastructure",Unknown,48.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"01 Headquarters
02 Health Sector Strategy and Policy
10 Internal Audit Department
12 Human Resource Management Department
19 Health Sector Partners & Multi-Sectoral Coordination",Unknown,4.11,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Programme: 0802 Health infrastructure and equipment 380.03 269.31 201.73 70.9% 53.1% 74.9%
Development Projects.
1243 Rehabilitation and Construction of General Hospitals 3.84 2.88 2.88 75.0% 75.0% 100.0%
1344 Renovation and Equipping of Kayunga and Yumbe 30.83 22.72 22.72 73.7% 73.7% 100.0%
General Hospitals
1440 Uganda Reproductive Maternal and Child Health 332.42 243.71 176.13 73.3% 53.0% 72.3%
Services Improvement Project
1539 Italian Support to Health Sector Development Plan- 12.94 0.00 0.00 0.0% 0.0% 0.0%
Karamoja Infrastructure Development Project Phase II",Unknown,380.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Programme: 0802 Health infrastructure and equipment 380.03 269.31 201.73 70.9% 53.1% 74.9%
Development Projects.
1243 Rehabilitation and Construction of General Hospitals 3.84 2.88 2.88 75.0% 75.0% 100.0%
1344 Renovation and Equipping of Kayunga and Yumbe 30.83 22.72 22.72 73.7% 73.7% 100.0%
General Hospitals
1440 Uganda Reproductive Maternal and Child Health 332.42 243.71 176.13 73.3% 53.0% 72.3%
Services Improvement Project
1539 Italian Support to Health Sector Development Plan- 12.94 0.00 0.00 0.0% 0.0% 0.0%
Karamoja Infrastructure Development Project Phase II",Unknown,380.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Programme: 0802 Health infrastructure and equipment 380.03 269.31 201.73 70.9% 53.1% 74.9%
Development Projects.
1243 Rehabilitation and Construction of General Hospitals 3.84 2.88 2.88 75.0% 75.0% 100.0%
1344 Renovation and Equipping of Kayunga and Yumbe 30.83 22.72 22.72 73.7% 73.7% 100.0%
General Hospitals
1440 Uganda Reproductive Maternal and Child Health 332.42 243.71 176.13 73.3% 53.0% 72.3%
Services Improvement Project
1539 Italian Support to Health Sector Development Plan- 12.94 0.00 0.00 0.0% 0.0% 0.0%
Karamoja Infrastructure Development Project Phase II",Unknown,380.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Programme: 0806 Public Health Services 4.80 2.80 1.45 58.3% 30.3% 51.9%
Development Projects.
1441 Uganda Sanitation Fund Project II 4.80 2.80 1.45 58.3% 30.3% 51.9%",Unknown,4.8,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,0851 HIV/AIDS Services Coordination,Unknown,11.09,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0851 HIV/AIDS Services Coordination,Unknown,11.09,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Value ( shs Billions) of EMHS procured and supplied to Value (Shs Bns)
General Hospitals",Unknown,17.9,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Value ( shs Billions) of EMHS supplied to Regional Referral Value (Shs Bns)
Hospitals",Unknown,16.77,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Value ( shs Billions) of EMHS supplied to National Referral Value (Shs Bns)
Hospitals",Unknown,15.06,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Value( Shs billions) of Reproductive health commodities Value (Shs Bns)
distributed to health Facilities",Unknown,14.72,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Value of vaccines supplied to health facilities Number,Unknown,26.68,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,01 Pharmaceuticals and Other Health Supplies,Unknown,410.24,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,0807 Community Health Management,Unknown,13.79,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0807 Community Health Management,Unknown,13.79,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"08 Public Health
1686 Retooling of Kampala Capital City Authority",Unknown,12.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,0852 Human Resource Management for Health,Unknown,7.08,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"01 Finance and Administration
02 Human Resource Management
03 Internal Audit
04 Recruitment and selection systems
1635 Retooling of Health Service Commission",Unknown,5.24,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,0855 Provision of Specialised Mental Health Services,Unknown,17.01,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"Programme 0855 Provision of Specialised Mental Health
Services",Unknown,17.01,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,No. of Childhood immunized (All immunizations) Number,Unknown,10000.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,No. of Childhood Immunized (All immunizations) Number,Unknown,44624.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Number of Children immunized (All immunizations) Number,Unknown,38800.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,No. of children immunised (All immunizations) Number,Unknown,10000.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,No. of children immunised (All immunizations) Number,Unknown,12000.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,No. of children immunised (All immunizations) Number,Unknown,85000.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,0856 Regional Referral Hospitals Services,Unknown,5.26,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,Programme 0856 Regional Referral Hospitals Services,Unknown,5.26,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
